0,0.11081923,0.12101985,0.22546603,0.021872707,0.39274627,0.12506944,0.0030065104
1,7.259416e-05,0.00033286118,0.0071257176,0.00079646334,0.0004721885,0.99112684,7.344386e-05
2,5.542105e-05,8.8205794e-05,0.004439633,0.00043113338,0.0028165337,0.986717,0.0054521235
3,0.029476475,0.008798785,0.2308812,0.032170687,0.033495516,0.66501015,0.00016729564
4,0.11578313,0.0955497,0.1226111,0.020786298,0.20022722,0.4406433,0.0043992107
5,3.6541405e-05,5.111736e-05,0.00634808,3.7195765e-05,0.20947412,0.782846,0.0012068795
6,0.00021504126,5.920768e-05,0.025635216,5.8197154e-05,0.65890825,0.3150838,4.0219522e-05
7,7.205541e-05,0.00022631277,0.004881687,0.00078228425,0.000971478,0.992788,0.00027823783
8,0.0009552642,0.0005251589,0.04726072,0.00024427002,0.5341756,0.41656262,0.0002764386
9,3.7588215e-05,6.6981986e-05,0.0017063213,0.00023240916,0.0014833404,0.9962419,0.00023140838
10,0.03860609,0.058984704,0.23643087,0.012016728,0.39974627,0.24920677,0.0050085816
11,0.00038341287,0.0010825017,0.003472221,0.0038773883,0.00087763206,0.9830893,0.007217501
12,0.074141406,0.32887325,0.100399554,0.10950202,0.026078524,0.34083083,0.020174442
13,0.00064648525,0.00078392006,0.017463427,0.0023024534,0.006169923,0.971476,0.0011578501
14,0.0017352845,0.01266893,0.08212404,0.0027879516,0.3558263,0.42697296,0.11788445
15,0.0004628689,0.00040310586,0.04437161,0.0011672328,0.021621825,0.9319478,2.5641739e-05
16,0.0010557815,0.00960419,0.8209331,0.0035882415,0.041065995,0.12364275,0.000110007495
17,0.0001105632,0.001054314,0.012328637,0.00045338908,0.026864914,0.9564991,0.0026891355
18,1.9087862e-05,2.0508676e-05,0.0016153792,0.00016038702,0.0011738979,0.9962723,0.00073841977
19,0.00092920696,0.0006696633,0.018868132,0.0011619919,0.025094476,0.9531236,0.00015283965
20,0.004186145,0.0040128017,0.061362367,0.03739762,0.0036929974,0.8876229,0.0017251126
21,0.16591388,0.45014507,0.18465155,0.06473916,0.04736614,0.0735315,0.013652669
22,8.682943e-05,6.217658e-05,0.0016202152,0.00038595052,0.0018860614,0.9959488,9.915376e-06
23,0.0008938851,0.045665167,0.007060202,0.006965373,0.0009368402,0.06601031,0.8724683
24,0.005004334,0.014438151,0.28258267,0.0033641367,0.52100897,0.17187509,0.0017266696
25,0.0057730274,0.005060463,0.028865334,0.0018487532,0.089611076,0.8684328,0.00040848588
26,1.7502485e-05,4.2815736e-05,0.0018079864,0.00022726397,0.00039174556,0.99723464,0.00027800017
27,0.00017301072,0.00021709847,0.12759392,0.00031505927,0.16154964,0.7100848,6.640606e-05
28,0.039028,0.012057873,0.11065882,0.035428368,0.050677232,0.75028723,0.001862528
29,0.008502378,0.0929833,0.030002894,0.017937895,0.023037644,0.68562376,0.14191209
30,0.011307004,0.0455901,0.28953272,0.011048865,0.24504966,0.3964232,0.0010485117
31,0.0062718643,0.0038720618,0.028121883,0.0012993672,0.36098498,0.59820557,0.0012442552
32,0.0006327751,0.0008091294,0.014696741,0.00037153086,0.17454755,0.8061253,0.0028170135
33,0.0049726255,0.40432793,0.012136004,0.014668244,0.0027520906,0.0432469,0.5178961
34,1.3015555e-05,1.584657e-05,0.0011588166,0.00014436869,0.00042500376,0.9977342,0.0005087002
35,0.0002559449,2.8073277e-05,0.0088175945,0.000105282976,0.1759454,0.81465703,0.00019068357
36,0.0056592394,0.0053673093,0.11243147,0.0043524886,0.2551053,0.5941039,0.022980362
37,0.00068637036,0.0007148,0.022743165,0.00041220273,0.24695969,0.7282239,0.0002599022
38,0.005415728,0.018779159,0.04752362,0.009581699,0.031065367,0.8836614,0.0039730114
39,0.22853723,0.30115622,0.27800333,0.05374932,0.092452824,0.04402303,0.0020780799
40,0.0037868072,0.017829819,0.07586176,0.007211069,0.2150041,0.66804385,0.012262559
41,9.120003e-05,0.000234296,0.0030661025,0.00042101936,0.0015749255,0.99430907,0.00030326922
