0,0.0028789886,0.99712104
1,0.000119167235,0.9998808
2,0.03184127,0.96815866
3,0.003916414,0.9960836
4,0.062732145,0.93726784
5,0.030166658,0.9698333
6,0.16755778,0.8324423
7,0.011346123,0.98865396
8,5.185921e-05,0.99994814
9,0.13469662,0.86530334
10,0.03085259,0.96914744
11,0.029271515,0.97072846
12,0.0096400315,0.9903599
13,0.003172835,0.9968272
14,0.00013421164,0.9998658
15,0.0037347672,0.99626523
16,0.07406599,0.92593396
17,0.00057433767,0.99942565
18,0.026283246,0.9737168
19,0.0022174327,0.9977825
20,0.054874193,0.9451258
21,0.0021075204,0.99789244
22,0.018947324,0.9810527
23,0.00070025417,0.99929976
24,0.005350742,0.99464923
25,0.0028480766,0.99715185
26,0.0050203833,0.99497956
27,0.026863312,0.9731367
28,0.040473104,0.9595269
29,0.012747002,0.987253
30,0.03878395,0.96121603
31,0.025769524,0.9742305
32,0.21035258,0.78964746
33,0.05909093,0.9409091
34,0.2865479,0.7134521
35,0.010389981,0.98960996
36,0.009786205,0.9902138
37,0.0003104589,0.9996896
38,0.5776553,0.42234465
39,0.010317853,0.98968214
40,0.011144293,0.98885566
41,0.08390356,0.91609645
42,0.018808385,0.9811916
43,0.004432667,0.9955674
44,0.031034958,0.9689651
45,0.0039885784,0.9960114
46,0.019584408,0.9804155
47,0.01021168,0.9897883
48,0.033621717,0.9663783
49,0.0007791831,0.99922085
50,0.0042123506,0.9957877
51,9.926635e-05,0.9999007
52,0.03269206,0.967308
53,0.03712377,0.96287626
54,0.078943096,0.9210569
55,0.08642364,0.91357636
56,0.0017925226,0.99820745
57,0.18828905,0.81171095
58,0.16885982,0.83114016
59,0.11584995,0.8841501
60,0.37525138,0.6247486
61,0.42607686,0.5739232
62,0.0054423916,0.9945576
63,0.0011252773,0.9988747
64,0.02071441,0.97928554
65,0.003362238,0.9966377
66,0.0059967614,0.99400324
67,0.051203586,0.9487964
68,0.05122686,0.94877315
69,0.0008424773,0.99915755
70,0.0021960104,0.997804
71,0.0020135199,0.99798644
72,0.013343957,0.98665607
73,0.13565062,0.8643494
74,0.000679575,0.9993204
75,2.3082106e-05,0.9999769
76,0.0020140458,0.99798596
77,0.0032313615,0.9967686
78,0.11878697,0.88121307
79,0.0017918043,0.99820817
80,0.0038365491,0.9961635
81,0.0015435287,0.9984565
82,0.57048744,0.42951262
83,0.15946275,0.84053725
84,0.16361676,0.8363833
85,0.0027725406,0.9972275
86,0.00045615283,0.99954385
87,0.0372408,0.96275926
88,0.013855509,0.98614454
89,0.0015776829,0.9984224
90,0.028218646,0.9717814
91,0.00041295314,0.999587
92,0.005776441,0.99422354
93,0.005039704,0.9949603
94,0.06299483,0.93700516
95,0.0036579361,0.996342
96,0.116160624,0.88383937
97,0.024785278,0.9752147
98,0.00023264889,0.99976736
99,0.004420512,0.9955794
100,0.20342769,0.79657227
101,0.014593409,0.98540664
102,0.016559217,0.98344076
103,0.0018829727,0.9981171
104,0.17724986,0.8227501
105,0.0077281697,0.9922718
106,0.015206919,0.98479307
107,0.003268647,0.9967314
108,0.0018477874,0.9981522
109,0.0445065,0.9554935
110,0.00022686807,0.9997731
111,0.00041620355,0.9995838
112,0.083653,0.916347
113,0.051014937,0.948985
114,0.012295383,0.98770463
115,0.0009115314,0.9990885
116,0.0044885254,0.99551153
117,0.22233427,0.77766573
118,0.015887115,0.9841129
119,5.2521136e-05,0.9999474
120,3.4067834e-05,0.9999659
121,0.03449709,0.9655029
122,0.01527551,0.9847245
123,0.0057622516,0.9942378
124,0.004841668,0.9951584
125,0.00055516633,0.9994448
126,0.0010295096,0.9989705
127,0.003914697,0.9960853
128,0.00074705423,0.999253
129,0.020340862,0.9796592
130,0.0056540826,0.99434584
131,0.006825196,0.99317485
132,0.0024366537,0.99756336
133,0.002393263,0.99760675
134,0.0539416,0.9460584
135,0.1966004,0.8033996
136,0.0028780934,0.9971219
137,0.0073349206,0.9926651
138,0.06797394,0.932026
139,0.0019490403,0.9980509
140,0.010224079,0.9897759
141,0.005381841,0.99461824
142,0.03433825,0.96566176
143,0.001689918,0.9983101
144,0.0013592881,0.9986407
145,0.011880939,0.98811907
146,0.0026603977,0.99733955
147,0.0033052315,0.9966948
148,0.0123038525,0.9876961
149,0.0052381638,0.9947619
150,0.01596725,0.9840328
151,0.015036144,0.98496383
152,0.0007528824,0.9992472
153,0.0053348946,0.99466515
154,0.045503676,0.9544963
155,0.24496591,0.755034
156,0.072430186,0.92756975
157,0.04083025,0.95916975
158,0.0013582114,0.9986418
159,0.015120079,0.98487985
160,0.37852415,0.6214759
161,0.0038043172,0.9961957
162,0.011936391,0.98806363
163,0.055115964,0.94488406
164,0.00013231032,0.9998677
165,0.016853942,0.983146
166,0.0006642605,0.9993357
167,2.8433757e-05,0.9999715
168,0.025549557,0.9744504
169,0.033195283,0.96680474
170,0.0015604552,0.9984395
171,0.0022423156,0.99775773
172,0.00050528144,0.9994947
173,0.002826102,0.9971739
174,0.003779045,0.996221
175,0.0071080723,0.9928919
176,0.001950588,0.9980494
177,0.00071954157,0.9992805
178,0.013812969,0.986187
179,0.0039923503,0.99600756
180,0.061560683,0.93843937
181,0.034007024,0.965993
182,0.048460703,0.95153934
183,0.0005711823,0.9994288
184,0.26487294,0.7351271
185,0.00015293888,0.99984705
186,0.0038035328,0.9961965
187,0.38806808,0.6119319
188,0.0005999054,0.99940014
189,0.001239143,0.9987608
190,0.09025421,0.9097458
191,0.00039056083,0.9996094
192,0.005024574,0.99497545
193,0.009134196,0.99086577
194,0.013835802,0.9861643
195,0.3307992,0.6692008
196,0.041616183,0.9583838
197,0.011324715,0.98867524
198,0.0070836586,0.99291635
199,0.0063563692,0.99364364
200,0.0022367025,0.9977633
201,0.0014868873,0.99851316
202,0.00017582621,0.9998242
203,0.02833377,0.9716662
204,0.0835298,0.9164702
205,0.004379022,0.995621
206,3.3773827e-05,0.99996626
207,0.3482015,0.6517985
208,0.0009953589,0.99900466
209,0.27863154,0.7213685
210,0.039664015,0.960336
211,0.08592772,0.91407233
212,0.061373614,0.93862635
213,0.006641861,0.9933581
214,0.009800253,0.99019974
215,0.045694213,0.95430577
216,0.0519732,0.94802684
217,0.007958388,0.99204165
218,0.0006562796,0.9993437
219,0.00024470038,0.9997553
220,0.012320726,0.9876793
221,0.046955805,0.9530442
222,0.010583318,0.98941666
223,0.0038257844,0.9961743
224,0.0010865125,0.9989135
225,0.012177373,0.9878227
226,0.018471038,0.981529
227,0.0114561925,0.9885438
228,7.929555e-05,0.9999207
229,0.040550496,0.95944947
230,0.12488989,0.87511015
231,0.07636019,0.92363983
232,0.0057874057,0.99421257
233,0.021019768,0.9789803
234,0.0008460287,0.999154
235,0.001735136,0.99826485
236,0.0001224454,0.9998776
237,0.002604025,0.997396
238,0.00041404032,0.9995859
239,0.02431868,0.97568125
240,0.019073216,0.98092675
241,0.52796954,0.47203043
242,0.04593665,0.95406336
243,0.1807307,0.8192693
244,0.15093346,0.84906656
245,0.0004486743,0.99955136
246,0.00638381,0.9936162
247,0.013172284,0.98682773
248,0.067802966,0.93219703
249,0.008881638,0.9911184
250,0.01155937,0.98844063
251,0.0050736205,0.99492633
252,0.00017302301,0.99982697
253,0.0048951698,0.9951048
254,0.004847953,0.995152
255,0.011542906,0.988457
256,0.027552888,0.9724471
257,0.0009350993,0.99906486
258,0.018350594,0.98164934
259,0.47069648,0.5293035
260,0.007687462,0.9923125
261,0.04032471,0.95967525
262,0.0060435426,0.99395645
263,0.0016474129,0.99835265
264,0.12265323,0.87734675
265,0.014519584,0.98548037
266,0.092861325,0.9071387
267,0.0023158102,0.9976841
268,0.00010150198,0.99989843
269,0.39223573,0.60776424
270,0.050465047,0.949535
271,0.014925296,0.98507476
272,0.018690636,0.98130935
273,0.015337333,0.98466265
274,0.0035074975,0.99649245
275,0.0041647176,0.9958353
276,0.33288774,0.6671123
277,0.00076762814,0.9992324
278,0.0072306753,0.99276936
279,0.058823016,0.941177
280,0.002682605,0.9973174
281,0.0005632556,0.9994367
282,0.015426341,0.98457366
283,0.022870943,0.97712904
284,0.02514716,0.97485286
285,0.055718925,0.9442811
286,0.0021404568,0.99785954
287,0.13833997,0.86166006
288,0.2621993,0.7378007
289,0.11081491,0.88918513
290,0.019390576,0.9806095
291,0.2668008,0.73319924
292,0.2557426,0.74425733
293,0.00065430807,0.9993457
294,0.0009815135,0.99901843
295,0.023709409,0.9762906
296,0.13930456,0.8606954
297,0.35807544,0.64192456
298,0.002939113,0.99706084
299,0.03362707,0.9663729
300,0.0036745127,0.99632543
301,0.0450642,0.95493585
302,0.011277553,0.98872244
303,0.11052223,0.8894778
304,0.039379273,0.9606207
305,0.19232121,0.8076788
306,0.07276247,0.9272376
307,0.0027855479,0.9972145
308,0.012684219,0.9873158
309,0.016429132,0.9835708
310,0.02546035,0.97453964
311,0.36100045,0.6389996
312,0.0009886816,0.9990113
313,0.034041908,0.96595806
314,0.005849123,0.9941508
315,0.002533701,0.9974663
316,0.018713713,0.9812862
317,0.14487465,0.85512537
318,0.0014259815,0.998574
319,0.00032461592,0.9996754
320,0.026715208,0.9732848
321,0.004687421,0.9953126
322,0.00036587662,0.99963415
323,0.0022844372,0.9977156
324,0.01623811,0.98376185
325,0.03357742,0.9664226
326,0.009678527,0.99032146
327,0.09135479,0.9086452
328,0.0055247494,0.9944753
