0,0.20970543,0.18099184,0.26738936,0.25466543,0.087248005
1,0.8291934,0.04468252,0.09230859,0.031256795,0.0025587066
2,0.96471256,0.015027832,0.01465694,0.0055138506,8.881636e-05
3,0.1251931,0.119069576,0.26932406,0.33801803,0.1483952
4,0.13671729,0.09361171,0.25051987,0.38066852,0.13848257
5,0.97912264,0.0050109923,0.013316639,0.0024973662,5.229368e-05
6,0.12170883,0.02402836,0.16719064,0.551096,0.13597617
7,0.94926935,0.011917332,0.033389624,0.0051578474,0.00026578773
8,0.1929105,0.2079059,0.2658674,0.24945718,0.083859034
9,0.26537484,0.22958288,0.24143212,0.21478206,0.048828084
10,0.557763,0.12219256,0.1761331,0.12938331,0.014528029
11,0.17084114,0.32563534,0.26188138,0.17214231,0.069499806
12,0.4277929,0.18787286,0.22012118,0.1356448,0.028568277
13,0.2523965,0.30115405,0.25148618,0.14384706,0.051116217
14,0.77753,0.08445228,0.098079346,0.036954716,0.002983641
15,0.20874242,0.24574634,0.2652109,0.21154681,0.06875348
16,0.9779154,0.0071419626,0.012039301,0.0028546907,4.8577454e-05
17,0.2286069,0.26389349,0.25677168,0.18623039,0.06449756
18,0.6512208,0.09965566,0.15762617,0.08165666,0.009840706
19,0.34164608,0.22865264,0.198321,0.20757404,0.023806198
20,0.14906478,0.14230965,0.27342808,0.31134272,0.12385483
21,0.29731867,0.23173143,0.21862924,0.21430357,0.03801708
22,0.7397735,0.08799596,0.12534027,0.04193783,0.0049523865
23,0.9411253,0.05192651,0.004140041,0.0028081231,6.050886e-11
24,0.2513806,0.31752735,0.22536749,0.16941743,0.036307134
25,0.9629057,0.008444374,0.024500469,0.0040081297,0.00014141099
26,0.4945102,0.14901717,0.18772349,0.15081248,0.017936518
27,0.59031844,0.15666135,0.14163885,0.104121804,0.007259552
28,0.9739052,0.007127804,0.015838562,0.0030615302,6.686425e-05
29,0.14395808,0.08371009,0.23370987,0.40719786,0.13142416
30,0.2117559,0.3112369,0.24150485,0.18217717,0.053325154
31,0.9349022,0.016165234,0.037694544,0.010839636,0.0003984843
32,0.20771502,0.3503582,0.22827446,0.16949785,0.044154514
33,0.16579191,0.2693464,0.26840392,0.21092041,0.08553738
34,0.30281252,0.33696494,0.20169444,0.13550007,0.023028065
35,0.30009443,0.31245634,0.2113776,0.14631128,0.029760344
36,0.10338979,0.02136237,0.16943967,0.5564684,0.14933974
37,0.12011945,0.016439313,0.140341,0.61190104,0.11119919
38,0.17239809,0.06627425,0.22245222,0.4139373,0.12493818
39,0.16677237,0.21494636,0.28274733,0.23542191,0.10011199
40,0.37001747,0.27293456,0.21451731,0.11757426,0.024956463
41,0.64386433,0.1276103,0.15628809,0.06386919,0.008368109
42,0.12527727,0.036731277,0.20274965,0.489375,0.14586681
43,0.90175486,0.02016415,0.061600782,0.015466554,0.0010135844
44,0.8600132,0.04057798,0.07516625,0.022962078,0.0012804891
45,0.2561238,0.2411769,0.22712524,0.24173799,0.033836067
46,0.19317998,0.24751942,0.27098984,0.21155818,0.07675259
47,0.28107148,0.33573765,0.21295683,0.14057201,0.029661983
48,0.24401093,0.28645504,0.2358757,0.18475938,0.048898917
49,0.9705245,0.0075079896,0.01796021,0.0039178976,8.938374e-05
50,0.89547336,0.031608094,0.052736625,0.019496882,0.0006850217
51,0.15765521,0.23376322,0.27731052,0.23480508,0.09646592
52,0.12404319,0.14464535,0.27995512,0.3081064,0.14324993
53,0.18666258,0.21576804,0.26665062,0.23895584,0.09196294
54,0.19935845,0.18836917,0.26044643,0.26548484,0.08634111
55,0.12877434,0.18845733,0.28682685,0.2655812,0.13036028
56,0.21988015,0.3464651,0.23922257,0.14304283,0.051389314
57,0.28518492,0.207973,0.24608317,0.21239603,0.04836286
58,0.23871845,0.30985135,0.24308848,0.16076373,0.04757799
59,0.8042927,0.07563889,0.092642404,0.025087284,0.0023387875
60,0.26322696,0.26101264,0.24292395,0.18410765,0.048728816
61,0.97641015,0.004135802,0.017220344,0.0021608965,7.269715e-05
62,0.817218,0.05810301,0.09341337,0.028711766,0.0025538562
63,0.9512537,0.020810055,0.018335117,0.009470816,0.00013025998
64,0.94930524,0.047550097,0.0020521178,0.0010925357,6.2247164e-14
65,0.19261424,0.1855829,0.26068634,0.28045532,0.08066117
66,0.15571964,0.27440053,0.27434388,0.2061322,0.0894037
67,0.24786612,0.3215193,0.22759628,0.16327584,0.039742503
68,0.16165718,0.30427632,0.26595914,0.18874271,0.079364635
69,0.1304385,0.13999857,0.27124184,0.32237887,0.13594227
70,0.9422478,0.052398022,0.0029324435,0.00242176,8.609185e-11
71,0.1884507,0.26760834,0.26911482,0.20033611,0.074490085
72,0.6105096,0.10280837,0.18680643,0.08598636,0.01388925
73,0.954827,0.0116421785,0.026821857,0.0065241028,0.00018480189
