0,0.5149568,0.47328413,0.011759072
1,0.42144033,0.4539689,0.12459082
2,0.40066147,0.53874093,0.060597565
3,0.38473263,0.49284777,0.12241963
4,0.48515835,0.47645372,0.03838797
5,0.3631009,0.48398107,0.152918
6,0.30916733,0.6236071,0.067225605
7,0.63202876,0.36317998,0.0047912938
8,0.43545055,0.5472645,0.017284937
9,0.46807793,0.45748976,0.07443233
10,0.4983393,0.47136155,0.030299183
11,0.268485,0.4693991,0.26211587
12,0.25620082,0.48828578,0.25551343
13,0.33087453,0.48971784,0.17940766
14,0.63876677,0.34468323,0.016550051
15,0.45732123,0.5017472,0.040931568
16,0.19053495,0.38667202,0.42279303
17,0.37878206,0.5971309,0.024087047
18,0.4103324,0.4960324,0.09363526
19,0.43599355,0.54789865,0.016107798
20,0.47335345,0.49858963,0.028056934
21,0.19265799,0.37925273,0.4280893
22,0.38228828,0.48389924,0.13381256
23,0.40925938,0.50044125,0.09029942
24,0.50434273,0.4404408,0.05521645
25,0.6312251,0.36817542,0.0005994742
26,0.400797,0.5675399,0.03166312
27,0.25090846,0.4333934,0.3156982
28,0.23467624,0.43205354,0.33327028
29,0.30291915,0.49567962,0.20140122
30,0.3747138,0.5500055,0.07528065
31,0.28773,0.5530049,0.1592651
32,0.68113285,0.31708992,0.0017772664
33,0.3496485,0.5286805,0.12167098
34,0.22723502,0.4270377,0.34572732
35,0.57729834,0.41472372,0.007977894
36,0.35941297,0.574695,0.06589204
37,0.46719885,0.47956246,0.053238645
38,0.24951881,0.4353363,0.31514484
39,0.35354993,0.47198072,0.17446929
40,0.5319784,0.43617633,0.03184523
41,0.26994416,0.5211266,0.20892923
42,0.2767263,0.44666785,0.27660584
43,0.43681496,0.51256317,0.05062181
44,0.7428397,0.25695637,0.00020393785
45,0.516358,0.39789262,0.08574939
46,0.3057997,0.5680385,0.12616175
47,0.58189255,0.40156105,0.016546432
48,0.6580617,0.3382039,0.0037343593
49,0.4986603,0.45095718,0.050382577
50,0.81734145,0.18247373,0.00018487529
51,0.42364287,0.5124601,0.06389702
52,0.18866657,0.395022,0.41631147
53,0.52419543,0.4417118,0.034092784
54,0.52479166,0.44384626,0.03136207
55,0.49761674,0.46558586,0.036797397
56,0.6327024,0.36610848,0.0011891334
57,0.29726025,0.64372545,0.05901433
58,0.21410744,0.4171041,0.36878845
59,0.727757,0.271011,0.0012320061
60,0.20464042,0.43081343,0.36454615
61,0.8708674,0.12913199,6.324585e-07
62,0.35202914,0.4703562,0.17761464
63,0.69904345,0.30041757,0.00053901254
64,0.28948775,0.55768925,0.15282299
65,0.7657674,0.23410039,0.00013216655
66,0.23279573,0.6867084,0.080495864
67,0.30365598,0.44001505,0.256329
68,0.5264134,0.41736853,0.056218073
69,0.32686716,0.49000388,0.18312886
70,0.5925065,0.38737604,0.020117428
71,0.34885335,0.5968452,0.054301433
72,0.5363084,0.4495756,0.014116018
73,0.44583765,0.48929325,0.06486909
74,0.2745189,0.43641984,0.28906125
75,0.41726825,0.47275308,0.10997875
76,0.45107725,0.5069715,0.04195123
77,0.21916457,0.479982,0.30085343
78,0.34904203,0.6322049,0.018753037
79,0.3502523,0.47018015,0.1795675
80,0.19329533,0.39577034,0.4109343
81,0.25096467,0.4736742,0.27536115
82,0.58043313,0.41214567,0.0074211666
83,0.2569822,0.46130002,0.28171784
84,0.4284039,0.4978088,0.0737872
85,0.39126393,0.53663695,0.0720991
86,0.3234763,0.5675323,0.10899137
87,0.42881632,0.5427648,0.028418912
88,0.4606729,0.44140038,0.09792676
89,0.43175006,0.4857806,0.08246935
90,0.3285501,0.50137216,0.1700777
91,0.1970777,0.39668778,0.40623447
92,0.3560376,0.5785444,0.06541799
93,0.8572134,0.1427809,5.7067627e-06
94,0.25701195,0.43363252,0.30935553
95,0.2802891,0.6072874,0.1124235
96,0.40735775,0.5167233,0.07591898
97,0.31693673,0.6203465,0.06271677
98,0.33323535,0.51226586,0.15449876
99,0.58103764,0.41367567,0.005286751
100,0.3565254,0.48731992,0.15615474
101,0.5288062,0.44604006,0.025153786
102,0.70248526,0.29671577,0.0007990136
103,0.36306027,0.6217015,0.0152382245
104,0.29156294,0.52881956,0.17961746
105,0.59340304,0.3969256,0.009671411
106,0.19263953,0.38351977,0.42384064
107,0.2974701,0.4598766,0.24265331
108,0.6680415,0.32998592,0.0019726336
109,0.6439693,0.35369426,0.0023365095
110,0.26792508,0.63204724,0.10002767
111,0.34356067,0.6533433,0.0030960506
112,0.4178557,0.57409704,0.008047246
113,0.23461643,0.55974025,0.20564327
114,0.5835709,0.4076675,0.008761635
115,0.24215992,0.44265032,0.31518972
116,0.55246663,0.41483077,0.032702632
117,0.45164523,0.5069339,0.041420814
118,0.5447089,0.43069768,0.024593448
119,0.39815408,0.51044744,0.0913984
120,0.40406007,0.5310885,0.064851455
121,0.80764025,0.1921908,0.0001689795
122,0.3140836,0.44295457,0.24296182
123,0.40510535,0.57767385,0.017220771
124,0.28865495,0.4501135,0.26123154
125,0.4513829,0.47123775,0.077379294
126,0.4048248,0.55952734,0.035647914
127,0.35335258,0.56964296,0.0770045
128,0.24900125,0.50660586,0.24439292
129,0.2560228,0.45173994,0.2922372
130,0.6145108,0.37806067,0.0074285218
131,0.23122288,0.4363496,0.33242756
132,0.5053181,0.46187374,0.032808106
133,0.51169765,0.44403878,0.044263594
134,0.4698136,0.46421334,0.065973066
135,0.72105974,0.2785089,0.00043136525
136,0.3894512,0.5865746,0.023974204
137,0.7313136,0.26718998,0.0014964672
138,0.4662497,0.4504684,0.08328189
139,0.33477643,0.51873624,0.14648737
140,0.40484256,0.46129134,0.13386607
141,0.33701432,0.44605044,0.21693525
142,0.87222046,0.12777515,4.404626e-06
143,0.19175994,0.39341334,0.41482666
144,0.25688756,0.6153893,0.12772311
145,0.33292603,0.4611463,0.2059277
146,0.3739583,0.51019865,0.11584307
147,0.39893162,0.46858287,0.13248554
148,0.7090623,0.28776,0.003177707
149,0.35608953,0.5539212,0.08998925
150,0.21693236,0.46835855,0.3147091
151,0.27197483,0.46382895,0.2641962
152,0.35032415,0.5121666,0.13750918
153,0.45421606,0.46501467,0.08076927
154,0.5177224,0.42955682,0.052720703
155,0.36850715,0.53568274,0.09581013
156,0.24039681,0.4387944,0.32080877
157,0.49638894,0.44411993,0.059491094
158,0.37218967,0.55183846,0.07597182
159,0.32821307,0.5066824,0.16510454
160,0.37107188,0.5952458,0.033682387
161,0.29370427,0.47809583,0.22819996
162,0.29293385,0.4695071,0.23755899
163,0.46718928,0.4357297,0.09708099
164,0.19968452,0.40006664,0.4002489
165,0.64708877,0.34931773,0.0035934567
166,0.27709433,0.5159007,0.20700502
167,0.28519118,0.49831435,0.21649447
168,0.59521747,0.3932631,0.011519467
169,0.41116196,0.52215266,0.06668538
170,0.20649876,0.4077277,0.38577357
171,0.60558426,0.38536134,0.009054409
172,0.32194367,0.4555851,0.22247131
173,0.22208741,0.39080217,0.38711035
174,0.36891505,0.5861873,0.044897642
175,0.4369141,0.51639336,0.046692576
176,0.50267535,0.48452422,0.012800368
177,0.25668862,0.4573597,0.2859517
178,0.3313606,0.46413866,0.20450069
179,0.61249995,0.3819623,0.005537741
180,0.23792705,0.48995873,0.27211425
181,0.75934756,0.23870192,0.001950559
182,0.5031321,0.45483968,0.04202824
183,0.34548232,0.47535533,0.17916234
184,0.46666217,0.50185394,0.031483915
185,0.5784392,0.41363415,0.007926695
186,0.66261137,0.3354354,0.0019532752
187,0.42684057,0.48011446,0.093045
188,0.5461904,0.42107722,0.032732457
189,0.65884393,0.33960402,0.0015520139
190,0.24483405,0.4161263,0.33903965
191,0.31037915,0.4663264,0.22329448
192,0.20047957,0.3886544,0.41086605
193,0.34768608,0.62740844,0.024905512
194,0.3827096,0.4759258,0.14136465
195,0.24404877,0.6090319,0.14691927
196,0.22084725,0.3886587,0.39049408
197,0.33210844,0.62977886,0.03811267
198,0.19104628,0.39502376,0.41392997
199,0.740992,0.25803888,0.00096907705
200,0.44224516,0.48709726,0.07065753
201,0.29545856,0.49969548,0.20484602
202,0.19321659,0.37773776,0.42904562
203,0.7841636,0.21581246,2.3889512e-05
204,0.392146,0.5155571,0.09229688
205,0.4703227,0.50062776,0.02904956
206,0.23995793,0.45564637,0.30439574
207,0.53192264,0.44853675,0.01954061
208,0.29783604,0.4876264,0.21453759
209,0.39589912,0.5550376,0.049063265
210,0.4296559,0.5471417,0.023202417
211,0.24342792,0.44119114,0.31538096
212,0.5413528,0.43442222,0.024225034
213,0.41676491,0.5057797,0.07745537
214,0.21009277,0.38920832,0.4006989
215,0.62275773,0.3763507,0.00089156383
216,0.47253975,0.47077644,0.05668379
217,0.25496677,0.6217164,0.12331685
218,0.31185484,0.5480912,0.14005399
219,0.69876903,0.29928008,0.0019509211
220,0.18953551,0.37888175,0.43158278
221,0.43338314,0.5310651,0.035551786
222,0.33026406,0.4790533,0.19068258
223,0.44672918,0.52351683,0.029753977
224,0.36072972,0.4486469,0.19062343
225,0.20076494,0.37033033,0.42890468
226,0.34359705,0.5363617,0.120041214
227,0.39816788,0.51549405,0.08633807
228,0.79230464,0.20711017,0.0005851807
