0,5.8600974e-10,6.758926e-11,8.249348e-15,6.626362e-06,2.9655017e-10,3.2550864e-13,2.6708082e-07,0.0001379738,0.99985504,3.547549e-10,1.237127e-07
1,1.0,2.5109295e-10,2.8863422e-11,4.301753e-11,9.128829e-11,3.5884403e-11,3.9143615e-12,8.151515e-11,2.1591386e-10,4.2085782e-10,2.358737e-10
2,1.9878211e-08,1.0188438e-07,6.381163e-08,1.7524351e-10,0.0001567935,0.99984264,3.864331e-11,4.4981093e-08,3.5552067e-10,1.2678085e-07,2.2192219e-07
3,1.0366458e-08,4.4515372e-10,2.852224e-14,3.6676713e-07,8.546608e-13,3.8695967e-11,0.9999951,5.2961786e-07,6.008364e-08,2.355583e-10,3.863795e-06
4,2.43543e-07,1.0879319e-06,5.5581195e-10,8.2643317e-07,9.1479217e-07,4.0242373e-08,0.000191377,5.1786037e-06,6.461588e-07,4.0312072e-05,0.9997594
5,1.0043093e-05,4.973465e-08,3.481911e-09,7.906879e-06,1.7033556e-09,5.5475176e-08,0.9962463,9.933938e-06,1.2119488e-06,0.0037242058,1.9449872e-07
6,3.584588e-07,1.079177e-08,4.324807e-11,2.7835144e-08,1.2203305e-08,5.5418248e-09,9.044055e-06,0.99996424,2.6160063e-05,3.2623372e-08,1.5236911e-07
7,3.800247e-07,0.98965025,0.010320199,9.095304e-07,1.7168527e-06,2.4864941e-05,5.6415668e-09,3.1277122e-07,1.2302476e-07,9.3680185e-08,1.1944712e-06
8,1.4735868e-10,2.5741716e-11,1.6299387e-11,1.07427296e-10,2.2947972e-07,4.3006954e-10,1.2227416e-07,3.3776273e-09,3.9035962e-11,0.99999964,2.9360898e-09
9,1.4641516e-07,2.9537143e-06,5.776956e-10,1.6821381e-06,7.768086e-07,1.1116418e-06,0.00018013075,6.217866e-05,2.884258e-07,8.9933195e-08,0.9997507
10,1.1144751e-05,7.8138775e-08,5.274226e-10,1.089711e-06,3.7330135e-08,8.9080324e-08,0.0002667465,0.99956435,0.00015550731,9.436687e-08,8.6780796e-07
11,0.00015450927,0.9987835,8.7574e-05,0.0003617414,1.6424557e-06,1.3245067e-07,2.061164e-06,9.0974345e-07,1.7082346e-05,0.0005877433,3.1355169e-06
