0,0.08717744,0.025392212,0.15418047,0.5336596,0.19959033
1,0.2549555,0.08023984,0.2078976,0.31382215,0.1430849
2,0.9606939,0.013348507,0.018673291,0.005809729,0.001474562
3,0.076959066,0.021402285,0.14145413,0.5493638,0.21082072
4,0.079025075,0.016940394,0.13751285,0.578413,0.18810868
5,0.9612379,0.013954346,0.01801312,0.005456131,0.0013385037
6,0.07827526,0.015260526,0.13714124,0.5891669,0.18015607
7,0.8738013,0.034762815,0.06260919,0.022017626,0.006809056
8,0.098595254,0.03478404,0.16165467,0.506672,0.19829397
9,0.08380337,0.031052083,0.17061299,0.51542056,0.19911095
10,0.88519156,0.04146525,0.050912563,0.018068276,0.0043624123
11,0.6282748,0.16027486,0.13035066,0.062334314,0.01876532
12,0.63128674,0.10869732,0.14617082,0.08541077,0.028434385
13,0.78365016,0.064853586,0.09701769,0.040974613,0.013503971
14,0.8751962,0.031767763,0.06430281,0.022467872,0.006265288
15,0.11782268,0.12300764,0.20772977,0.3884404,0.16299956
16,0.9639121,0.01315001,0.016787685,0.0048960084,0.0012541073
17,0.1012498,0.039356127,0.17138383,0.47958747,0.20842282
18,0.7767373,0.047057442,0.10944257,0.05033471,0.016427957
19,0.1217046,0.115863346,0.18331014,0.4179446,0.16117723
20,0.21183345,0.26710135,0.2019491,0.24203897,0.07707714
21,0.092861734,0.042291496,0.16323215,0.49659517,0.20501943
22,0.85952884,0.033585962,0.06662245,0.030614026,0.009648583
23,0.95780617,0.013770183,0.020583408,0.006257876,0.0015823037
24,0.1460491,0.31925896,0.23430914,0.22924341,0.07113941
25,0.9563376,0.014620449,0.021205492,0.0061770235,0.0016594519
26,0.8244878,0.05201538,0.08252587,0.03223235,0.008738566
27,0.9237786,0.019543573,0.039282355,0.013825467,0.003570121
28,0.96642345,0.011764603,0.016101316,0.0045348387,0.0011758546
29,0.12185159,0.08898726,0.20250256,0.41457596,0.17208268
30,0.101336315,0.07199325,0.19775756,0.43119487,0.19771802
31,0.9230405,0.021613725,0.038783807,0.012959669,0.0036021902
32,0.16669434,0.18476234,0.27993134,0.2677001,0.10091184
33,0.21714948,0.10113708,0.24988927,0.29957968,0.13224451
34,0.1724633,0.18374532,0.2626471,0.27838185,0.102762446
35,0.10971899,0.058916382,0.2012224,0.44405958,0.18608263
36,0.07453179,0.01039083,0.16101576,0.58868545,0.16537613
37,0.07477967,0.013200069,0.14131121,0.5973936,0.17331542
38,0.079658926,0.012189841,0.16193636,0.5751747,0.17104019
39,0.23948169,0.07253921,0.23545276,0.3130606,0.13946572
40,0.8024062,0.0892519,0.07276272,0.028150562,0.007428705
41,0.59322506,0.07346612,0.18157347,0.111405514,0.040329855
42,0.088711716,0.015433813,0.14834331,0.5770346,0.17047659
43,0.77891374,0.044791795,0.10459706,0.052914694,0.018782703
44,0.9174661,0.030786006,0.033664666,0.014354259,0.0037289574
45,0.14719686,0.27951348,0.23338293,0.25964165,0.08026511
46,0.10279048,0.04561425,0.18075396,0.47201994,0.19882138
47,0.1283829,0.102771334,0.22988479,0.38371655,0.15524447
48,0.09162227,0.040570945,0.17402117,0.4996481,0.19413745
49,0.9573771,0.016107554,0.019228527,0.0058820145,0.0014048287
50,0.91486216,0.028703028,0.039024606,0.013860568,0.0035495847
51,0.35898113,0.11432679,0.22643615,0.20899715,0.091258764
52,0.17074366,0.08591187,0.2233406,0.3661125,0.15389132
53,0.09585588,0.035650637,0.1660734,0.49752373,0.20489638
54,0.093606755,0.02570629,0.1544941,0.5372709,0.18892199
55,0.3021148,0.16797549,0.23871613,0.20284061,0.088352956
56,0.3171069,0.17155121,0.23026899,0.19940817,0.081664674
57,0.24690114,0.029711608,0.18505843,0.43664408,0.101684734
58,0.121236995,0.11790395,0.22457919,0.36548668,0.17079315
59,0.589061,0.080720656,0.1795511,0.10990237,0.040764865
60,0.10319047,0.048779592,0.18885873,0.4672997,0.19187154
61,0.95323586,0.012297278,0.025477333,0.0070007034,0.0019888154
62,0.92934066,0.022105992,0.034961425,0.010557406,0.0030344957
63,0.95482093,0.016378269,0.020885188,0.006324139,0.0015914956
64,0.9625826,0.013994798,0.017259512,0.0049877986,0.001175347
65,0.16760553,0.07502616,0.1708728,0.45193043,0.13456517
66,0.30796677,0.12017228,0.23140927,0.24125351,0.09919816
67,0.109865405,0.079885125,0.21314356,0.423632,0.17347397
68,0.31082577,0.12151318,0.23064135,0.23837669,0.09864309
69,0.115712516,0.09080916,0.2009206,0.40616658,0.1863911
70,0.9722663,0.009551674,0.013630879,0.0036684636,0.0008826061
71,0.092829265,0.032944977,0.16596161,0.5057377,0.20252642
72,0.799902,0.049504794,0.09351633,0.042914722,0.014162115
