0,1.06992e-08,1.7060582e-09,2.6437863e-09,2.0818444e-08,5.5725985e-07,0.99999905,9.034137e-08,3.1302598e-08,2.873212e-07,2.6600494e-08,2.2425297e-08
1,8.227403e-06,1.3134426e-06,1.9214312e-06,2.0124064e-06,2.2993814e-05,2.458645e-06,2.6227735e-06,1.2565762e-06,0.9999572,1.004817e-08,7.7596205e-09
2,8.9761096e-07,2.3994788e-09,9.265387e-09,8.5922785e-08,9.138898e-12,3.4795273e-09,0.99999857,1.2253942e-08,4.040667e-07,1.0506681e-10,2.6643578e-09
3,5.106337e-10,7.6799233e-13,8.098171e-12,3.3811733e-09,4.175582e-09,8.370819e-12,3.4413565e-09,5.108142e-09,1.0638903e-10,7.32053e-11,1.0
4,1.0,1.0829117e-10,2.7229812e-09,6.1812166e-13,1.4506528e-10,2.0423614e-09,1.1942428e-09,8.4266585e-09,2.6867646e-09,1.2155856e-09,2.6367799e-08
5,1.6901919e-07,2.7911312e-11,2.4511868e-10,2.0259144e-07,4.617014e-08,1.24609705e-05,3.764976e-07,6.1540584e-07,2.8706323e-08,4.994275e-09,0.9999862
6,4.264722e-06,1.4552643e-06,8.371693e-05,2.268506e-05,0.000100483594,6.307878e-06,1.59816e-05,7.4395064e-07,0.99976426,1.1531382e-08,3.0288498e-09
7,1.1998591e-06,3.3079932e-09,8.2409707e-10,8.337812e-06,1.0923148e-05,6.297955e-08,5.345181e-07,7.0005655e-05,4.7358026e-07,8.904163e-09,0.99990845
8,6.0417964e-09,3.4230622e-11,3.2027372e-10,8.8392895e-08,4.1369116e-13,5.299824e-10,0.9999999,2.5458013e-09,4.4989193e-08,6.684139e-09,4.0284498e-10
9,6.015113e-09,8.170674e-09,2.2458055e-10,1.9234783e-08,0.9999987,3.497201e-08,6.920405e-10,1.1525817e-06,8.633858e-08,1.24983e-08,4.436832e-09
10,4.516562e-06,0.99922,0.0007687435,6.9030483e-07,2.1307767e-06,1.2754684e-06,3.0661536e-08,2.4680685e-07,1.2791324e-06,9.974956e-07,5.0118447e-09
11,2.6968237e-11,2.1282842e-10,1.01327315e-10,7.9488856e-08,0.99999964,2.6208244e-08,1.183823e-10,2.1037609e-07,4.217573e-08,4.299697e-09,2.962756e-08
